grid_id, tile_id
3327,125|-12
3327,125|-11
3327,126|-15
3327,126|-14
3327,126|-13
3327,126|-12
3327,126|-11
3327,127|-15
3327,127|-14
3327,127|-13
3327,127|-12
3327,127|-11
3327,128|-15
3327,128|-14
3327,128|-13
3327,128|-12
3327,128|-11
3327,129|-15
3327,129|-14
3327,129|-13
3327,129|-12
3327,129|-11
3328,125|-10
3328,125|-9
3328,125|-8
3328,125|-7
3328,125|-6
3328,126|-10
3328,126|-9
3328,126|-8
3328,126|-7
3328,126|-6
3328,127|-10
3328,127|-9
3328,127|-8
3328,127|-7
3328,127|-6
3328,128|-10
3328,128|-9
3328,128|-8
3328,128|-7
3328,128|-6
3328,129|-10
3328,129|-9
3328,129|-8
3328,129|-7
3328,129|-6
3329,125|-5
3329,125|-4
3329,125|-3
3329,125|-2
3329,125|-1
3329,126|-5
3329,126|-4
3329,126|-3
3329,126|-2
3329,126|-1
3329,127|-5
3329,127|-4
3329,127|-3
3329,127|-2
3329,127|-1
3329,128|-5
3329,128|-4
3329,128|-3
3329,128|-2
3329,128|-1
3329,129|-5
3329,129|-4
3329,129|-3
3329,129|-2
3329,129|-1
3330,125|0
3330,125|1
3330,125|2
3330,125|3
3330,125|4
3330,126|0
3330,126|1
3330,126|2
3330,126|3
3330,126|4
3330,127|0
3330,127|1
3330,127|2
3330,127|3
3330,127|4
3330,128|0
3330,128|1
3330,128|2
3330,128|3
3330,128|4
3330,129|0
3330,129|1
3330,129|2
3330,129|3
3330,129|4
3331,125|5
3331,125|6
3331,125|7
3331,125|8
3331,125|9
3331,126|5
3331,126|6
3331,126|7
3331,126|8
3331,126|9
3331,127|5
3331,127|6
3331,127|7
3331,127|8
3331,127|9
3331,128|5
3331,128|6
3331,128|7
3331,128|8
3331,128|9
3331,129|5
3331,129|6
3331,129|7
3331,129|8
3331,129|9
3332,125|10
3332,125|11
3332,125|12
3332,125|13
3332,125|14
3332,126|10
3332,126|11
3332,126|12
3332,126|13
3332,126|14
3332,127|10
3332,127|11
3332,127|12
3332,127|13
3332,127|14
3332,128|10
3332,128|11
3332,128|12
3332,128|13
3332,128|14
3332,129|10
3332,129|11
3332,129|12
3332,129|13
3332,129|14
3333,125|15
3333,125|16
3333,125|17
3333,125|18
3333,125|19
3333,126|15
3333,126|16
3333,126|17
3333,126|18
3333,126|19
3333,127|15
3333,127|16
3333,127|17
3333,127|18
3333,127|19
3333,128|15
3333,128|16
3333,128|17
3333,128|18
3333,128|19
3333,129|15
3333,129|16
3333,129|17
3333,129|18
3333,129|19
3334,125|20
3334,125|21
3334,125|22
3334,125|23
3334,125|24
3334,126|20
3334,126|21
3334,126|22
3334,126|23
3334,126|24
3334,127|20
3334,127|21
3334,127|22
3334,127|23
3334,127|24
3334,128|20
3334,128|21
3334,128|22
3334,128|23
3334,128|24
3334,129|20
3334,129|21
3334,129|22
3334,129|23
3334,129|24
3335,125|25
3335,125|26
3335,125|27
3335,125|28
3335,125|29
3335,126|25
3335,126|26
3335,126|27
3335,126|28
3335,126|29
3335,127|25
3335,127|26
3335,127|27
3335,127|28
3335,127|29
3335,128|25
3335,128|26
3335,128|27
3335,128|28
3335,128|29
3335,129|25
3335,129|26
3335,129|27
3335,129|28
3335,129|29
3336,125|30
3336,125|31
3336,125|32
3336,125|33
3336,125|34
3336,126|30
3336,126|31
3336,126|32
3336,126|33
3336,126|34
3336,127|30
3336,127|31
3336,127|32
3336,127|33
3336,127|34
3336,128|30
3336,128|31
3336,128|32
3336,128|33
3336,128|34
3336,129|30
3336,129|31
3336,129|32
3336,129|33
3336,129|34
3337,125|35
3337,125|36
3337,125|37
3337,125|38
3337,125|39
3337,126|35
3337,126|36
3337,126|37
3337,126|38
3337,126|39
3337,127|35
3337,127|36
3337,127|37
3337,127|38
3337,127|39
3337,128|35
3337,128|36
3337,128|37
3337,128|38
3337,128|39
3337,129|35
3337,129|36
3337,129|37
3337,129|38
3337,129|39
3338,125|40
3338,125|41
3338,125|42
3338,125|43
3338,125|44
3338,126|40
3338,126|41
3338,126|42
3338,126|43
3338,126|44
3338,127|40
3338,127|41
3338,127|42
3338,127|43
3338,127|44
3338,128|40
3338,128|41
3338,128|42
3338,128|43
3338,128|44
3338,129|40
3338,129|41
3338,129|42
3338,129|43
3338,129|44
3339,125|45
3339,125|46
3339,125|47
3339,125|48
3339,125|49
3339,126|45
3339,126|46
3339,126|47
3339,126|48
3339,126|49
3339,127|45
3339,127|46
3339,127|47
3339,127|48
3339,127|49
3339,128|45
3339,128|46
3339,128|47
3339,128|48
3339,128|49
3339,129|45
3339,129|46
3339,129|47
3339,129|48
3339,129|49
3340,125|50
3340,125|51
3340,125|52
3340,125|53
3340,125|54
3340,126|50
3340,126|51
3340,126|52
3340,126|53
3340,126|54
3340,127|50
3340,127|51
3340,127|52
3340,127|53
3340,127|54
3340,128|50
3340,128|51
3340,128|52
3340,128|53
3340,128|54
3340,129|50
3340,129|51
3340,129|52
3340,129|53
3340,129|54
3341,125|55
3341,125|56
3341,125|57
3341,125|58
3341,125|59
3341,126|55
3341,126|56
3341,126|57
3341,126|58
3341,126|59
3341,127|55
3341,127|56
3341,127|57
3341,127|58
3341,127|59
3341,128|55
3341,128|56
3341,128|57
3341,128|58
3341,128|59
3341,129|55
3341,129|56
3341,129|57
3341,129|58
3341,129|59
3342,125|60
3342,125|61
3342,125|62
3342,125|63
3342,125|64
3342,126|60
3342,126|61
3342,126|62
3342,126|63
3342,126|64
3342,127|60
3342,127|61
3342,127|62
3342,127|63
3342,127|64
3342,128|60
3342,128|61
3342,128|62
3342,128|63
3342,128|64
3342,129|60
3342,129|61
3342,129|62
3342,129|63
3342,129|64
3343,125|65
3343,125|66
3343,125|67
3343,125|68
3343,125|69
3343,126|65
3343,126|66
3343,126|67
3343,126|68
3343,126|69
3343,127|65
3343,127|66
3343,127|67
3343,127|68
3343,127|69
3343,128|65
3343,128|66
3343,128|67
3343,128|68
3343,128|69
3343,129|65
3343,129|66
3343,129|67
3343,129|68
3343,129|69
3344,125|70
3344,125|71
3344,125|72
3344,125|73
3344,125|74
3344,126|70
3344,126|71
3344,126|72
3344,126|73
3344,126|74
3344,127|70
3344,127|71
3344,127|72
3344,127|73
3344,127|74
3344,128|70
3344,128|71
3344,128|72
3344,128|73
3344,128|74
3344,129|70
3344,129|71
3344,129|72
3344,129|73
3344,129|74
3345,125|75
3345,125|76
3345,125|77
3345,125|78
3345,125|79
3345,126|75
3345,126|76
3345,126|77
3345,126|78
3345,126|79
3345,127|75
3345,127|76
3345,127|77
3345,127|78
3345,127|79
3345,128|75
3345,128|76
3345,128|77
3345,128|78
3345,128|79
3345,129|75
3345,129|76
3345,129|77
3345,129|78
3345,129|79
3346,125|80
3346,125|81
3346,125|82
3346,125|83
3346,125|84
3346,126|80
3346,126|81
3346,126|82
3346,126|83
3346,126|84
3346,127|80
3346,127|81
3346,127|82
3346,127|83
3346,127|84
3346,128|80
3346,128|81
3346,128|82
3346,128|83
3346,128|84
3346,129|80
3346,129|81
3346,129|82
3346,129|83
3346,129|84
3347,125|85
3347,125|86
3347,125|87
3347,125|88
3347,125|89
3347,126|85
3347,126|86
3347,126|87
3347,126|88
3347,126|89
3347,127|85
3347,127|86
3347,127|87
3347,127|88
3347,127|89
3347,128|85
3347,128|86
3347,128|87
3347,128|88
3347,128|89
3347,129|85
3347,129|86
3347,129|87
3347,129|88
3347,129|89
3348,125|90
3348,125|91
3348,125|92
3348,125|93
3348,125|94
3348,126|90
3348,126|91
3348,126|92
3348,126|93
3348,126|94
3348,127|90
3348,127|91
3348,127|92
3348,127|93
3348,127|94
3348,128|90
3348,128|91
3348,128|92
3348,128|93
3348,128|94
3348,129|90
3348,129|91
3348,129|92
3348,129|93
3348,129|94
3349,125|95
3349,125|96
3349,125|97
3349,125|98
3349,125|99
3349,126|95
3349,126|96
3349,126|97
3349,126|98
3349,126|99
3349,127|95
3349,127|96
3349,127|97
3349,127|98
3349,127|99
3349,128|95
3349,128|96
3349,128|97
3349,128|98
3349,128|99
3349,129|95
3349,129|96
3349,129|97
3349,129|98
3349,129|99
3350,125|100
3350,125|101
3350,125|102
3350,125|103
3350,125|104
3350,126|100
3350,126|101
3350,126|102
3350,126|103
3350,126|104
3350,127|100
3350,127|101
3350,127|102
3350,127|103
3350,127|104
3350,128|100
3350,128|101
3350,128|102
3350,128|103
3350,128|104
3350,129|100
3350,129|101
3350,129|102
3350,129|103
3350,129|104
3351,125|105
3351,125|106
3351,125|107
3351,125|108
3351,125|109
3351,126|105
3351,126|106
3351,126|107
3351,126|108
3351,126|109
3351,127|105
3351,127|106
3351,127|107
3351,127|108
3351,127|109
3351,128|105
3351,128|106
3351,128|107
3351,128|108
3351,128|109
3351,129|105
3351,129|106
3351,129|107
3351,129|108
3351,129|109
3352,125|110
3352,125|111
3352,125|112
3352,125|113
3352,125|114
3352,126|110
3352,126|111
3352,126|112
3352,126|113
3352,126|114
3352,127|110
3352,127|111
3352,127|112
3352,127|113
3352,127|114
3352,128|110
3352,128|111
3352,128|112
3352,128|113
3352,128|114
3352,129|110
3352,129|111
3352,129|112
3352,129|113
3352,129|114
3353,125|115
3353,125|116
3353,125|117
3353,125|118
3353,125|119
3353,126|115
3353,126|116
3353,126|117
3353,126|118
3353,126|119
3353,127|115
3353,127|116
3353,127|117
3353,127|118
3353,127|119
3353,128|115
3353,128|116
3353,128|117
3353,128|118
3353,128|119
3353,129|115
3353,129|116
3353,129|117
3353,129|118
3353,129|119
3354,125|120
3354,125|121
3354,125|122
3354,125|123
3354,125|124
3354,126|120
3354,126|121
3354,126|122
3354,126|123
3354,126|124
3354,127|120
3354,127|121
3354,127|122
3354,127|123
3354,127|124
3354,128|120
3354,128|121
3354,128|122
3354,128|123
3354,128|124
3354,129|120
3354,129|121
3354,129|122
3354,129|123
3354,129|124
3355,125|125
3355,125|126
3355,125|127
3355,125|128
3355,125|129
3355,126|125
3355,126|126
3355,126|127
3355,126|128
3355,126|129
3355,127|125
3355,127|126
3355,127|127
3355,127|128
3355,127|129
3355,128|125
3355,128|126
3355,128|127
3355,128|128
3355,128|129
3355,129|125
3355,129|126
3355,129|127
3355,129|128
3355,129|129
3356,125|130
3356,125|131
3356,125|132
3356,125|133
3356,125|134
3356,126|130
3356,126|131
3356,126|132
3356,126|133
3356,126|134
3356,127|130
3356,127|131
3356,127|132
3356,127|133
3356,127|134
3356,128|130
3356,128|131
3356,128|132
3356,128|133
3356,128|134
3356,129|130
3356,129|131
3356,129|132
3356,129|133
3356,129|134
3357,125|135
3357,125|136
3357,125|137
3357,125|138
3357,125|139
3357,126|135
3357,126|136
3357,126|137
3357,126|138
3357,126|139
3357,127|135
3357,127|136
3357,127|137
3357,127|138
3357,127|139
3357,128|135
3357,128|136
3357,128|137
3357,128|138
3357,128|139
3357,129|135
3357,129|136
3357,129|137
3357,129|138
3357,129|139
3358,125|140
3358,125|141
3358,125|142
3358,125|143
3358,125|144
3358,126|140
3358,126|141
3358,126|142
3358,126|143
3358,126|144
3358,127|140
3358,127|141
3358,127|142
3358,127|143
3358,127|144
3358,128|140
3358,128|141
3358,128|142
3358,128|143
3358,128|144
3358,129|140
3358,129|141
3358,129|142
3358,129|143
3358,129|144
3359,125|145
3359,125|146
3359,125|147
3359,125|148
3359,125|149
3359,125|150
3359,125|151
3359,125|152
3359,125|153
3359,125|154
3359,125|155
3359,125|156
3359,125|157
3359,125|158
3359,126|145
3359,126|146
3359,126|147
3359,126|148
3359,126|149
3359,126|150
3359,126|151
3359,126|152
3359,126|153
3359,126|154
3359,126|155
3359,126|156
3359,126|157
3359,126|158
3359,127|145
3359,127|146
3359,127|147
3359,127|148
3359,127|149
3359,127|150
3359,127|151
3359,127|152
3359,127|153
3359,127|154
3359,127|155
3359,127|156
3359,127|157
3359,127|158
3359,128|145
3359,128|146
3359,128|147
3359,128|148
3359,128|149
3359,128|150
3359,128|151
3359,128|152
3359,128|153
3359,128|154
3359,128|155
3359,128|156
3359,128|157
3359,128|158
3359,129|145
3359,129|146
3359,129|147
3359,129|148
3359,129|149
3359,129|150
3359,129|151
3359,129|152
3359,129|153
3359,129|154
3359,129|155
3359,129|156
3359,129|157
3359,129|158
3360,130|-150
3360,130|-149
3360,130|-148
3360,130|-147
3360,130|-146
3360,131|-150
3360,131|-149
3360,131|-148
3360,131|-147
3360,131|-146
3360,132|-150
3360,132|-149
3360,132|-148
3360,132|-147
3360,132|-146
3360,133|-150
3360,133|-149
3360,133|-148
3360,133|-147
3360,133|-146
3360,134|-150
3360,134|-149
3360,134|-148
3360,134|-147
3360,134|-146
3361,130|-145
3361,130|-144
3361,130|-143
3361,130|-142
3361,130|-141
3361,131|-145
3361,131|-144
3361,131|-143
3361,131|-142
3361,131|-141
3361,132|-145
3361,132|-144
3361,132|-143
3361,132|-142
3361,132|-141
3361,133|-145
3361,133|-144
3361,133|-143
3361,133|-142
3361,133|-141
3361,134|-145
3361,134|-144
3361,134|-143
3361,134|-142
3361,134|-141
3362,130|-140
3362,130|-139
3362,130|-138
3362,130|-137
3362,130|-136
3362,131|-140
3362,131|-139
3362,131|-138
3362,131|-137
3362,131|-136
3362,132|-140
3362,132|-139
3362,132|-138
3362,132|-137
3362,132|-136
3362,133|-140
3362,133|-139
3362,133|-138
3362,133|-137
3362,133|-136
3362,134|-140
3362,134|-139
3362,134|-138
3362,134|-137
3362,134|-136
3363,130|-135
3363,130|-134
3363,130|-133
3363,130|-132
3363,130|-131
3363,131|-135
3363,131|-134
3363,131|-133
3363,131|-132
3363,131|-131
3363,132|-135
3363,132|-134
3363,132|-133
3363,132|-132
3363,132|-131
3363,133|-135
3363,133|-134
3363,133|-133
3363,133|-132
3363,133|-131
3363,134|-135
3363,134|-134
3363,134|-133
3363,134|-132
3363,134|-131
3364,130|-130
3364,130|-129
3364,130|-128
3364,130|-127
3364,130|-126
3364,131|-130
3364,131|-129
3364,131|-128
3364,131|-127
3364,131|-126
3364,132|-130
3364,132|-129
3364,132|-128
3364,132|-127
3364,132|-126
3364,133|-130
3364,133|-129
3364,133|-128
3364,133|-127
3364,133|-126
3364,134|-130
3364,134|-129
3364,134|-128
3364,134|-127
3364,134|-126
3365,130|-125
3365,130|-124
3365,130|-123
3365,130|-122
3365,130|-121
3365,131|-125
3365,131|-124
3365,131|-123
3365,131|-122
3365,131|-121
3365,132|-125
3365,132|-124
3365,132|-123
3365,132|-122
3365,132|-121
3365,133|-125
3365,133|-124
3365,133|-123
3365,133|-122
3365,133|-121
3365,134|-125
3365,134|-124
3365,134|-123
3365,134|-122
3365,134|-121
3366,130|-120
3366,130|-119
3366,130|-118
3366,130|-117
3366,130|-116
3366,131|-120
3366,131|-119
3366,131|-118
3366,131|-117
3366,131|-116
3366,132|-120
3366,132|-119
3366,132|-118
3366,132|-117
3366,132|-116
3366,133|-120
3366,133|-119
3366,133|-118
3366,133|-117
3366,133|-116
3366,134|-120
3366,134|-119
3366,134|-118
3366,134|-117
3366,134|-116
3367,130|-115
3367,130|-114
3367,130|-113
3367,130|-112
3367,130|-111
3367,131|-115
3367,131|-114
3367,131|-113
3367,131|-112
3367,131|-111
3367,132|-115
3367,132|-114
3367,132|-113
3367,132|-112
3367,132|-111
3367,133|-115
3367,133|-114
3367,133|-113
3367,133|-112
3367,133|-111
3367,134|-115
3367,134|-114
3367,134|-113
3367,134|-112
3367,134|-111
3368,130|-110
3368,130|-109
3368,130|-108
3368,130|-107
3368,130|-106
3368,131|-110
3368,131|-109
3368,131|-108
3368,131|-107
3368,131|-106
3368,132|-110
3368,132|-109
3368,132|-108
3368,132|-107
3368,132|-106
3368,133|-110
3368,133|-109
3368,133|-108
3368,133|-107
3368,133|-106
3368,134|-110
3368,134|-109
3368,134|-108
3368,134|-107
3368,134|-106
3369,130|-105
3369,130|-104
3369,130|-103
3369,130|-102
3369,130|-101
3369,131|-105
3369,131|-104
3369,131|-103
3369,131|-102
3369,131|-101
3369,132|-105
3369,132|-104
3369,132|-103
3369,132|-102
3369,132|-101
3369,133|-105
3369,133|-104
3369,133|-103
3369,133|-102
3369,133|-101
3369,134|-105
3369,134|-104
3369,134|-103
3369,134|-102
3369,134|-101
3370,130|-100
3370,130|-99
3370,130|-98
3370,130|-97
3370,130|-96
3370,131|-100
3370,131|-99
3370,131|-98
3370,131|-97
3370,131|-96
3370,132|-100
3370,132|-99
3370,132|-98
3370,132|-97
3370,132|-96
3370,133|-100
3370,133|-99
3370,133|-98
3370,133|-97
3370,133|-96
3370,134|-100
3370,134|-99
3370,134|-98
3370,134|-97
3370,134|-96
3371,130|-95
3371,130|-94
3371,130|-93
3371,130|-92
3371,130|-91
3371,131|-95
3371,131|-94
3371,131|-93
3371,131|-92
3371,131|-91
3371,132|-95
3371,132|-94
3371,132|-93
3371,132|-92
3371,132|-91
3371,133|-95
3371,133|-94
3371,133|-93
3371,133|-92
3371,133|-91
3371,134|-95
3371,134|-94
3371,134|-93
3371,134|-92
3371,134|-91
3372,130|-90
3372,130|-89
3372,130|-88
3372,130|-87
3372,130|-86
3372,131|-90
3372,131|-89
3372,131|-88
3372,131|-87
3372,131|-86
3372,132|-90
3372,132|-89
3372,132|-88
3372,132|-87
3372,132|-86
3372,133|-90
3372,133|-89
3372,133|-88
3372,133|-87
3372,133|-86
3372,134|-90
3372,134|-89
3372,134|-88
3372,134|-87
3372,134|-86
3373,130|-85
3373,130|-84
3373,130|-83
3373,130|-82
3373,130|-81
3373,131|-85
3373,131|-84
3373,131|-83
3373,131|-82
3373,131|-81
3373,132|-85
3373,132|-84
3373,132|-83
3373,132|-82
3373,132|-81
3373,133|-85
3373,133|-84
3373,133|-83
3373,133|-82
3373,133|-81
3373,134|-85
3373,134|-84
3373,134|-83
3373,134|-82
3373,134|-81
3374,130|-80
3374,130|-79
3374,130|-78
3374,130|-77
3374,130|-76
3374,131|-80
3374,131|-79
3374,131|-78
3374,131|-77
3374,131|-76
3374,132|-80
3374,132|-79
3374,132|-78
3374,132|-77
3374,132|-76
3374,133|-80
3374,133|-79
3374,133|-78
3374,133|-77
3374,133|-76
3374,134|-80
3374,134|-79
3374,134|-78
3374,134|-77
3374,134|-76
3375,130|-75
3375,130|-74
3375,130|-73
3375,130|-72
3375,130|-71
3375,131|-75
3375,131|-74
3375,131|-73
3375,131|-72
3375,131|-71
3375,132|-75
3375,132|-74
3375,132|-73
3375,132|-72
3375,132|-71
3375,133|-75
3375,133|-74
3375,133|-73
3375,133|-72
3375,133|-71
3375,134|-75
3375,134|-74
3375,134|-73
3375,134|-72
3375,134|-71
3376,130|-70
3376,130|-69
3376,130|-68
3376,130|-67
3376,130|-66
3376,131|-70
3376,131|-69
3376,131|-68
3376,131|-67
3376,131|-66
3376,132|-70
3376,132|-69
3376,132|-68
3376,132|-67
3376,132|-66
3376,133|-70
3376,133|-69
3376,133|-68
3376,133|-67
3376,133|-66
3376,134|-70
3376,134|-69
3376,134|-68
3376,134|-67
3376,134|-66
3377,130|-65
3377,130|-64
3377,130|-63
3377,130|-62
3377,130|-61
3377,131|-65
3377,131|-64
3377,131|-63
3377,131|-62
3377,131|-61
3377,132|-65
3377,132|-64
3377,132|-63
3377,132|-62
3377,132|-61
3377,133|-65
3377,133|-64
3377,133|-63
3377,133|-62
3377,133|-61
3377,134|-65
3377,134|-64
3377,134|-63
3377,134|-62
3377,134|-61
3378,130|-60
3378,130|-59
3378,130|-58
3378,130|-57
3378,130|-56
3378,131|-60
3378,131|-59
3378,131|-58
3378,131|-57
3378,131|-56
3378,132|-60
3378,132|-59
3378,132|-58
3378,132|-57
3378,132|-56
3378,133|-60
3378,133|-59
3378,133|-58
3378,133|-57
3378,133|-56
3378,134|-60
3378,134|-59
3378,134|-58
3378,134|-57
3378,134|-56
3379,130|-55
3379,130|-54
3379,130|-53
3379,130|-52
3379,130|-51
3379,131|-55
3379,131|-54
3379,131|-53
3379,131|-52
3379,131|-51
3379,132|-55
3379,132|-54
3379,132|-53
3379,132|-52
3379,132|-51
3379,133|-55
3379,133|-54
3379,133|-53
3379,133|-52
3379,133|-51
3379,134|-55
3379,134|-54
3379,134|-53
3379,134|-52
3379,134|-51
3380,130|-50
3380,130|-49
3380,130|-48
3380,130|-47
3380,130|-46
3380,131|-50
3380,131|-49
3380,131|-48
3380,131|-47
3380,131|-46
3380,132|-50
3380,132|-49
3380,132|-48
3380,132|-47
3380,132|-46
3380,133|-50
3380,133|-49
3380,133|-48
3380,133|-47
3380,133|-46
3380,134|-50
3380,134|-49
3380,134|-48
3380,134|-47
3380,134|-46
3381,130|-45
3381,130|-44
3381,130|-43
3381,130|-42
3381,130|-41
3381,131|-45
3381,131|-44
3381,131|-43
3381,131|-42
3381,131|-41
3381,132|-45
3381,132|-44
3381,132|-43
3381,132|-42
3381,132|-41
3381,133|-45
3381,133|-44
3381,133|-43
3381,133|-42
3381,133|-41
3381,134|-45
3381,134|-44
3381,134|-43
3381,134|-42
3381,134|-41
3382,130|-40
3382,130|-39
3382,130|-38
3382,130|-37
3382,130|-36
3382,131|-40
3382,131|-39
3382,131|-38
3382,131|-37
3382,131|-36
3382,132|-40
3382,132|-39
3382,132|-38
3382,132|-37
3382,132|-36
3382,133|-40
3382,133|-39
3382,133|-38
3382,133|-37
3382,133|-36
3382,134|-40
3382,134|-39
3382,134|-38
3382,134|-37
3382,134|-36
3383,130|-35
3383,130|-34
3383,130|-33
3383,130|-32
3383,130|-31
3383,131|-35
3383,131|-34
3383,131|-33
3383,131|-32
3383,131|-31
3383,132|-35
3383,132|-34
3383,132|-33
3383,132|-32
3383,132|-31
3383,133|-35
3383,133|-34
3383,133|-33
3383,133|-32
3383,133|-31
3383,134|-35
3383,134|-34
3383,134|-33
3383,134|-32
3383,134|-31
3384,130|-30
3384,130|-29
3384,130|-28
3384,130|-27
3384,130|-26
3384,131|-30
3384,131|-29
3384,131|-28
3384,131|-27
3384,131|-26
3384,132|-30
3384,132|-29
3384,132|-28
3384,132|-27
3384,132|-26
3384,133|-30
3384,133|-29
3384,133|-28
3384,133|-27
3384,133|-26
3384,134|-30
3384,134|-29
3384,134|-28
3384,134|-27
3384,134|-26
3385,130|-25
3385,130|-24
3385,130|-23
3385,130|-22
3385,130|-21
3385,131|-25
3385,131|-24
3385,131|-23
3385,131|-22
3385,131|-21
3385,132|-25
3385,132|-24
3385,132|-23
3385,132|-22
3385,132|-21
3385,133|-25
3385,133|-24
3385,133|-23
3385,133|-22
3385,133|-21
3385,134|-25
3385,134|-24
3385,134|-23
3385,134|-22
3385,134|-21
3386,130|-20
3386,130|-19
3386,130|-18
3386,130|-17
3386,130|-16
3386,131|-20
3386,131|-19
3386,131|-18
3386,131|-17
3386,131|-16
3386,132|-20
3386,132|-19
3386,132|-18
3386,132|-17
3386,132|-16
3386,133|-20
3386,133|-19
3386,133|-18
3386,133|-17
3386,133|-16
3386,134|-20
3386,134|-19
3386,134|-18
3386,134|-17
3386,134|-16
3387,130|-15
3387,130|-14
3387,130|-13
3387,130|-12
3387,130|-11
3387,131|-15
3387,131|-14
3387,131|-13
3387,131|-12
3387,131|-11
3387,132|-15
3387,132|-14
3387,132|-13
3387,132|-12
3387,132|-11
3387,133|-15
3387,133|-14
3387,133|-13
3387,133|-12
3387,133|-11
3387,134|-15
3387,134|-14
3387,134|-13
3387,134|-12
3387,134|-11
3388,130|-10
3388,130|-9
3388,130|-8
3388,130|-7
3388,130|-6
3388,131|-10
3388,131|-9
3388,131|-8
3388,131|-7
3388,131|-6
3388,132|-10
3388,132|-9
3388,132|-8
3388,132|-7
3388,132|-6
3388,133|-10
3388,133|-9
3388,133|-8
3388,133|-7
3388,133|-6
3388,134|-10
3388,134|-9
3388,134|-8
3388,134|-7
3388,134|-6
3389,130|-5
3389,130|-4
3389,130|-3
3389,130|-2
3389,130|-1
3389,131|-5
3389,131|-4
3389,131|-3
3389,131|-2
3389,131|-1
3389,132|-5
3389,132|-4
3389,132|-3
3389,132|-2
3389,132|-1
3389,133|-5
3389,133|-4
3389,133|-3
3389,133|-2
3389,133|-1
3389,134|-5
3389,134|-4
3389,134|-3
3389,134|-2
3389,134|-1
3390,130|0
3390,130|1
3390,130|2
3390,130|3
3390,130|4
3390,131|0
3390,131|1
3390,131|2
3390,131|3
3390,131|4
3390,132|0
3390,132|1
3390,132|2
3390,132|3
3390,132|4
3390,133|0
3390,133|1
3390,133|2
3390,133|3
3390,133|4
3390,134|0
3390,134|1
3390,134|2
3390,134|3
3390,134|4
3391,130|5
3391,130|6
3391,130|7
3391,130|8
3391,130|9
3391,131|5
3391,131|6
3391,131|7
3391,131|8
3391,131|9
3391,132|5
3391,132|6
3391,132|7
3391,132|8
3391,132|9
3391,133|5
3391,133|6
3391,133|7
3391,133|8
3391,133|9
3391,134|5
3391,134|6
3391,134|7
3391,134|8
3391,134|9
3392,130|10
3392,130|11
3392,130|12
3392,130|13
3392,130|14
3392,131|10
3392,131|11
3392,131|12
3392,131|13
3392,131|14
3392,132|10
3392,132|11
3392,132|12
3392,132|13
3392,132|14
3392,133|10
3392,133|11
3392,133|12
3392,133|13
3392,133|14
3392,134|10
3392,134|11
3392,134|12
3392,134|13
3392,134|14
3393,130|15
3393,130|16
3393,130|17
3393,130|18
3393,130|19
3393,131|15
3393,131|16
3393,131|17
3393,131|18
3393,131|19
3393,132|15
3393,132|16
3393,132|17
3393,132|18
3393,132|19
3393,133|15
3393,133|16
3393,133|17
3393,133|18
3393,133|19
3393,134|15
3393,134|16
3393,134|17
3393,134|18
3393,134|19
3394,130|20
3394,130|21
3394,130|22
3394,130|23
3394,130|24
3394,131|20
3394,131|21
3394,131|22
3394,131|23
3394,131|24
3394,132|20
3394,132|21
3394,132|22
3394,132|23
3394,132|24
3394,133|20
3394,133|21
3394,133|22
3394,133|23
3394,133|24
3394,134|20
3394,134|21
3394,134|22
3394,134|23
3394,134|24
3395,130|25
3395,130|26
3395,130|27
3395,130|28
3395,130|29
3395,131|25
3395,131|26
3395,131|27
3395,131|28
3395,131|29
3395,132|25
3395,132|26
3395,132|27
3395,132|28
3395,132|29
3395,133|25
3395,133|26
3395,133|27
3395,133|28
3395,133|29
3395,134|25
3395,134|26
3395,134|27
3395,134|28
3395,134|29
3396,130|30
3396,130|31
3396,130|32
3396,130|33
3396,130|34
3396,131|30
3396,131|31
3396,131|32
3396,131|33
3396,131|34
3396,132|30
3396,132|31
3396,132|32
3396,132|33
3396,132|34
3396,133|30
3396,133|31
3396,133|32
3396,133|33
3396,133|34
3396,134|30
3396,134|31
3396,134|32
3396,134|33
3396,134|34
3397,130|35
3397,130|36
3397,130|37
3397,130|38
3397,130|39
3397,131|35
3397,131|36
3397,131|37
3397,131|38
3397,131|39
3397,132|35
3397,132|36
3397,132|37
3397,132|38
3397,132|39
3397,133|35
3397,133|36
3397,133|37
3397,133|38
3397,133|39
3397,134|35
3397,134|36
3397,134|37
3397,134|38
3397,134|39
3398,130|40
3398,130|41
3398,130|42
3398,130|43
3398,130|44
3398,131|40
3398,131|41
3398,131|42
3398,131|43
3398,131|44
3398,132|40
3398,132|41
3398,132|42
3398,132|43
3398,132|44
3398,133|40
3398,133|41
3398,133|42
3398,133|43
3398,133|44
3398,134|40
3398,134|41
3398,134|42
3398,134|43
3398,134|44
3399,130|45
3399,130|46
3399,130|47
3399,130|48
3399,130|49
3399,131|45
3399,131|46
3399,131|47
3399,131|48
3399,131|49
3399,132|45
3399,132|46
3399,132|47
3399,132|48
3399,132|49
3399,133|45
3399,133|46
3399,133|47
3399,133|48
3399,133|49
3399,134|45
3399,134|46
3399,134|47
3399,134|48
3399,134|49
3400,130|50
3400,130|51
3400,130|52
3400,130|53
3400,130|54
3400,131|50
3400,131|51
3400,131|52
3400,131|53
3400,131|54
3400,132|50
3400,132|51
3400,132|52
3400,132|53
